"Network.ID","Davidson_Resident","Count.Network.IDs","Avg.Time","Dupes","Priority.Police","Full.Funding.Police","Full.Funding.Sheriff"
"b2fd5def13",1,1,7,0,"Yes","Yes","Yes"
"b35eae1d51",1,1,6,0,"Yes","Yes","Yes"
"b36d58bb16",1,1,10,0,"No","Yes","No"
"b370af5187",1,1,9,0,"No","No","No"
"b3b727509b",1,1,5,0,"Yes","Yes","Yes"
"b3b84d4ff5",1,1,12,0,"No","No","No"
"b3c59bb0ac",1,1,8,0,"No","No","No"
"b3cca4c24a",1,1,9,0,"No","No","No"
"b3f304f12f",1,1,6,0,"No","No","No"
"b42541ec6f",1,1,9,0,"No","No","No"
"b4352498a0",1,1,5,0,"No","No","No"
"b44364fe91",1,1,11,0,"No","No","No"
"b44dcf46ac",1,1,9,0,"No","No","No"
"b4601db944",1,1,9,0,"No","No","No"
"b466f19d32",1,1,8,0,"No","No","No"
"b48c7d865e",1,1,6,0,"No","No","No"
"b4aaf30a4a",0,1,0,1,"No","No","No"
"b4d03498ba",1,1,16,0,"Yes","Yes","No"
"b4d197aefd",1,1,4,0,"No","No","No"
"b50dc4e9c3",1,1,8,0,"No","No","No"
"b52846b618",1,1,6,0,"No","No","No"
"b5431e2396",0,1,1,1,"No","No","No"
"b551a2824d",1,1,20,0,"No","No","No"
"b598e82aff",1,1,8,0,"No","No","No"
"b59e0ffee0",1,1,8,0,"No","No","No"
"b5b02080aa",1,1,6,0,"No","No","No"
"b5d75b60b1",0,1,1,1,"No","No","No"
"b5f356b8ac",1,1,9,0,"No","No","No"
"b5f64c516e",1,1,9,0,"No","No","No"
"b6218a1204",1,1,14,0,"No","No","No"
"b657aefa33",0,1,0,1,"No","No","No"
"b65b3182a6",1,1,6,0,"No","No","No"
"b661deba85",1,1,5,0,"No","No","No"
"b67bf218f9",1,1,3,0,"No","No","No"
"b694635921",1,1,18,0,"No","No","No"
"b6a6dfce63",1,1,26,0,"No","No","No"
"b6ae7221cd",1,1,10,0,"No","No","No"
"b6d4c1760c",0,1,1,1,"No","No","No"
"b6dca6fea7",1,1,9,0,"No","No","No"
"b6fda98830",1,1,4,0,"No","No","No"
"b706e2b679",1,1,28,0,"No","No","No"
"b76e3b44df",1,1,6,0,"No","No","No"
"b77aea28cf",1,1,5,0,"No","No","No"
"b78bf66c95",1,1,6,0,"No","Yes","No"
"b794aa4beb",1,1,4,0,"No","Yes","No"
"b797397972",0,1,0,1,"No","No","No"
"b7f2b4e4c9",1,1,7,0,"No","No","No"
"b7fb51ce91",1,1,5,0,"No","No","No"
"b80517ff56",1,1,6,0,"No","No","No"
"b816652351",1,1,13,0,"No","No","No"
"b844120e55",0,1,0,1,"No","No","No"
"b84fe88d1b",0,1,0,1,"No","No","No"
"b85f08c5b1",1,1,2,0,"No","No","No"
"b85f119bbd",0,1,1,1,"No","No","No"
"b86c7bcf4d",1,1,9,0,"No","No","No"
"b87007a704",1,1,6,0,"No","No","No"
"b880ea6712",1,1,7,0,"No","No","Yes"
"b889ab17bf",1,1,10,0,"No","No","No"
"b891f8eab5",1,1,13,0,"No","No","No"
"b8a4de7106",1,1,26,0,"No","No","No"
"b8a9c88794",1,1,2,0,"No","Yes","Yes"
"b8b89a1911",1,1,4,0,"Yes","Yes","Yes"
"b8c371499c",1,1,37,0,"No","No","No"
"b8d2472cc6",1,1,13,0,"No","No","No"
"b8d261f4df",1,1,33,0,"No","No","No"
"b8ed64f044",1,1,4,0,"No","No","No"
"b8fa46f4bb",1,1,9,0,"No","No","No"
"b901bac168",1,1,10,0,"No","No","No"
"b903fa86ca",1,1,8,0,"No","No","No"
"b93ca43b02",1,1,6,0,"No","No","No"
"b95ec48d43",1,1,4,0,"No","No","No"
"b977489070",1,1,7,0,"No","No","No"
"b9a7b277e2",1,1,7,0,"No","No","No"
"b9b1ee6bd1",1,1,11,0,"No","No","No"
"b9b2e0db11",1,1,10,0,"No","No","No"
"b9b9db6066",1,1,7,0,"No","No","No"
"b9d511fd9c",0,1,0,1,"No","No","No"
"b9db567ed1",1,1,8,0,"No","No","No"
"b9fc63209b",0,1,1,1,"No","No","No"
"b9ff87ca14",1,1,8,0,"No","No","No"
"ba02a9a044",1,1,6,0,"Yes","Yes","Yes"
"ba12e9078d",1,1,3,0,"No","No","No"
"ba3776d72a",1,1,4,0,"No","No","No"
"ba3e103221",1,1,16,0,"No","No","No"
"ba4cdf2478",1,1,14,0,"No","No","Yes"
"ba728fba16",0,1,1,1,"No","No","No"
"ba8b5fe8ef",0,1,0,1,"No","No","No"
"baa4c875ac",1,1,6,0,"No","No","Yes"
"bab60355e6",1,1,7,0,"No","No","No"
"bad97df082",1,1,6,0,"No","No","No"
"bae74fa94d",1,1,9,0,"No","No","No"
"baee39157e",1,1,30,0,"No","No","No"
"bb0b4aa41f",1,1,8,0,"No","No","Yes"
"bb1b92fe37",1,1,9,0,"No","No","No"
"bb282a41b8",1,1,4,0,"No","No","No"
"bb4aa4ebb2",1,1,20,0,"No","No","No"
"bb595ed90b",1,1,5,0,"No","No","No"
"bbacac0628",1,1,6,0,"No","No","No"
"bbc710f502",1,1,45,0,"No","No","No"
"bbd5574aee",1,1,5,0,"Yes","No","No"
"bc4426425d",1,1,5,0,"No","No","No"
"bc5b04b319",1,1,7,0,"No","No","No"
"bc6604ba88",1,1,7,0,"No","No","No"
"bc6d15dd31",1,1,4,0,"No","No","No"
"bc709f17da",1,1,7,0,"Yes","Yes","Yes"
"bcfea85fe0",1,1,9,0,"No","No","No"
"bcfec2ea64",1,1,48,0,"No","No","No"
"bd0584672e",1,1,13,0,"No","No","No"
"bd121f8d18",1,1,14,0,"No","No","No"
"bd372d7036",0,1,0,1,"No","No","No"
"bd7050a846",1,1,7,0,"No","No","No"
"bda9bde4a9",1,1,7,0,"No","No","No"
"bdbc9f30cb",1,1,8,0,"No","No","No"
"be01b32268",1,1,7,0,"No","No","No"
"be07a4255e",1,1,6,0,"No","No","No"
"be1159b136",1,1,15,0,"No","No","No"
"be1c4a56d7",1,1,9,0,"No","No","No"
"be2f27ab04",1,1,6,0,"No","No","No"
"be3026985e",1,1,8,0,"No","No","No"
"be88eeb1ef",1,1,8,0,"No","No","No"
"be8971eff0",1,1,8,0,"No","No","No"
"be8d04fe59",0,1,1,1,"No","No","No"
"be8ed28b52",1,1,24,0,"No","No","No"
"bea58b4174",1,1,9,0,"No","No","No"
"beaaa2cb07",1,1,5,0,"No","No","No"
"beb2cf6da1",1,1,9,0,"No","No","No"
"beb959ec07",1,1,19,0,"No","No","No"
"bec437ce25",1,1,5,0,"No","Yes","Yes"
"bec7d00b01",1,1,10,0,"No","No","No"
"bedec92511",1,1,6,0,"No","No","No"
"befa8c80ea",1,1,8,0,"No","No","No"
"bf0f6cf59f",1,1,6,0,"No","No","No"
"bf2b275cde",1,1,3,0,"Yes","Yes","Yes"
"bf30ac04f2",1,1,10,0,"No","Yes","No"
"bf45600b0d",1,1,5,0,"No","No","No"
"bf60e2414c",1,1,7,0,"No","No","No"
"bf6b81b73e",1,1,7,0,"No","No","No"
"bf999614fa",1,1,6,0,"No","No","No"
"bfaa716d6b",0,1,13,0,"No","No","No"
"bff0a3c034",1,1,11,0,"No","No","No"
"c007278908",0,1,1,1,"No","No","No"
"c03ab0e959",1,1,7,0,"No","No","No"
"c042a39768",0,1,1,1,"No","No","No"
"c052426f70",1,1,5,0,"No","Yes","No"
"c066a5a7ee",1,1,15,0,"No","No","No"
"c072be5231",0,1,0,1,"No","No","No"
"c095ae9730",1,1,7,0,"No","No","No"
"c0a59c9c54",1,1,14,0,"No","No","No"
"c0b6dfb570",1,1,5,0,"No","No","No"
"c0bbf8c795",1,1,5,0,"No","No","No"
"c0dc0db36c",1,1,4,0,"Yes","Yes","Yes"
"c0e41b7e98",1,1,8,0,"No","No","No"
"c0ffb77fff",1,1,8,0,"No","No","No"
"c10acdab74",1,1,5,0,"No","No","No"
"c12561349b",1,1,9,0,"No","No","No"
"c134eb2453",1,1,8,0,"No","No","No"
"c149d03609",1,1,8,0,"Yes","Yes","Yes"
"c15a45633b",1,1,7,0,"No","No","No"
"c168bcd6c1",0,1,1,1,"No","No","No"
"c16f748d61",0,1,0,1,"No","No","No"
"c16faf083c",1,1,10,0,"No","No","No"
"c1723d7c49",1,1,8,0,"No","No","No"
"c17e4fef52",1,1,9,0,"No","No","No"
"c18133a881",1,1,6,0,"No","No","No"
"c18f3eb251",1,1,7,0,"No","No","No"
"c1b5af3728",1,1,11,0,"No","No","No"
"c1cdd2932f",1,1,10,0,"Yes","Yes","Yes"
"c1ce00da24",1,1,10,0,"No","No","No"
"c1eccfce1e",1,1,7,0,"No","No","No"
"c1f6115620",1,1,10,0,"No","No","No"
"c22070bc31",0,1,0,1,"No","No","No"
"c2249d68be",1,1,7,0,"No","No","No"
"c23321a7ce",1,1,28,0,"No","Yes","Yes"
"c2445ca1ae",1,1,8,0,"No","No","No"
"c24495c9a2",1,1,23,0,"Yes","Yes","No"
"c255fa5225",1,1,8,0,"No","No","No"
"c26c3232d6",1,1,5,0,"No","No","No"
"c277d44924",1,1,11,0,"No","No","No"
"c28c2e09e9",0,1,0,1,"No","No","No"
"c295d1e269",1,1,9,0,"No","No","No"
"c2a0bf3133",1,1,8,0,"No","No","No"
"c2b887087c",1,1,7,0,"No","No","No"
"c2d2cdc30e",1,1,7,0,"No","No","No"
"c302bb152a",1,1,8,0,"No","No","No"
"c3282912fd",1,1,5,0,"No","No","No"
"c357e15368",1,1,15,0,"No","No","No"
"c39453c295",1,1,6,0,"No","No","No"
"c3a27daf13",0,1,0,1,"No","No","No"
"c3a4ec032b",1,1,5,0,"No","No","No"
"c3a7073cfa",0,1,0,1,"No","No","No"
"c3b9bb4e99",1,1,7,0,"No","No","No"
"c3f764e53f",0,1,1,1,"No","No","No"
"c40aa519cc",1,1,6,0,"No","No","No"
"c40fba1069",1,1,4,0,"No","No","No"
"c43b7c7ac1",0,1,0,1,"No","No","No"
"c45c34cd2b",1,1,7,0,"No","Yes","No"
"c46dab6d16",1,1,9,0,"No","No","No"
"c478d89c78",1,1,7,0,"No","No","No"
"c497af50cf",1,1,9,0,"Yes","Yes","Yes"
"c4aa1f484d",1,1,5,0,"No","No","No"
"c4bb074d9f",0,1,1,1,"No","No","No"
"c4dcfc1ae7",1,1,8,0,"Yes","No","No"
"c4edf33d23",1,1,34,0,"No","No","No"
"c4f13ad92f",1,1,7,0,"No","No","No"
"c4faaaacef",1,1,9,0,"No","No","No"
"c550aead6c",1,1,11,0,"No","No","Yes"
"c55272f357",1,1,6,0,"No","No","No"
"c56ad0d712",1,1,6,0,"No","No","No"
"c57358d06d",1,1,11,0,"No","No","No"
"c59ee85f7a",0,1,1,1,"No","No","No"
"c5e75d3cb8",1,1,14,0,"No","No","No"
"c606f38efd",1,1,6,0,"No","No","No"
"c60df72afa",1,1,5,0,"No","No","No"
"c630194ecf",1,1,7,0,"No","No","No"
"c633fdc727",1,1,5,0,"No","No","No"
"c652774cfb",0,1,0,1,"No","No","No"
"c6713f69e7",1,1,6,0,"No","No","No"
"c67c7cc33e",1,1,11,0,"No","No","No"
"c6a6b2e014",0,1,0,1,"No","No","No"
"c6f41668b1",1,1,5,0,"No","No","No"
"c70872f250",1,1,15,0,"No","No","No"
"c71bdd34de",1,1,5,0,"No","No","No"
"c74df5e237",1,1,12,0,"No","No","No"
"c7507a635a",1,1,5,0,"Yes","Yes","No"
"c78e277804",1,1,14,0,"No","No","No"
"c7e37cb6da",0,1,0,1,"No","No","No"
"c7f0060df4",1,1,5,0,"No","No","No"
"c85506aefa",0,1,1,1,"No","No","No"
"c862f177d0",0,1,0,1,"No","No","No"
"c869879cab",1,1,74,0,"No","No","No"
"c8896eeaa2",1,1,7,0,"No","No","No"
"c8a5470ca5",1,1,5,0,"No","No","No"
"c8a6c524d2",1,1,8,0,"No","No","No"
"c8d415edab",1,1,6,0,"No","No","No"
"c929655ddd",1,1,9,0,"No","No","No"
"c99eba4bb1",1,1,8,0,"No","No","No"
"c9a2d16580",1,1,6,0,"No","No","No"
"c9baff1ab5",1,1,10,0,"Yes","Yes","Yes"
"c9d08c70c3",1,1,5,0,"No","No","No"
"c9e32ed3cc",0,1,1,1,"No","No","No"
"c9e5be56d4",0,1,0,1,"No","No","No"
"c9f8e2b97f",1,1,9,0,"Yes","Yes","Yes"
"ca1e523625",0,1,0,1,"No","No","No"
"ca2749034a",1,1,33,0,"No","No","No"
"ca2b3e6f18",1,1,3,0,"Yes","Yes","Yes"
"ca578b053a",1,1,17,0,"No","No","No"
"ca72d7bdf1",1,1,5,0,"No","No","No"
"ca80a98006",0,1,1,1,"No","No","No"
"ca8bc570a2",1,1,9,0,"No","No","No"
"ca961d4f4e",1,1,4,0,"No","No","No"
"ca96edfc52",1,1,5,0,"No","No","No"
"caadc375e7",1,1,10,0,"No","No","No"
"cab8e5a68b",0,1,1,1,"No","No","No"
"cabee1ebcc",1,1,9,0,"No","No","No"
"cac7bee5d2",1,1,6,0,"No","No","No"
"cae7d38426",1,1,11,0,"No","No","No"
"caf95f8d08",0,1,0,1,"No","No","No"
"cb163664a9",1,1,5,0,"No","No","No"
"cb1a6cdcea",1,1,13,0,"No","No","No"
"cb38f02903",0,1,0,1,"No","No","No"
"cb3d6f9f00",1,1,7,0,"No","No","No"
"cb633d1724",0,1,0,1,"No","No","No"
"cb7c31a1eb",1,1,13,0,"No","No","No"
"cb9d9b6b98",1,1,8,0,"No","No","No"
"cbb809da86",1,1,8,0,"No","No","No"
"cbc32c2677",1,1,6,0,"No","Yes","Yes"
"cbc86572b7",1,1,44,0,"No","No","No"
"cbddc6555d",0,1,0,1,"No","No","No"
"cc0a2ee801",1,1,10,0,"No","No","No"
"cc3c134f35",0,1,0,1,"No","No","No"
"cc57e22900",1,1,7,0,"No","No","No"
"cc77787f9f",0,1,1,1,"No","No","No"
"cc7a875b49",1,1,5,0,"No","No","No"
"cc9054c718",1,1,16,0,"No","No","No"
"cc9bdc1273",1,1,14,0,"No","Yes","Yes"
"ccd1cc1895",1,1,11,0,"Yes","Yes","Yes"
"ccea5dcda1",1,1,9,0,"No","No","No"
"cd06989d1f",1,1,5,0,"Yes","Yes","Yes"
"cd252a5472",0,1,0,1,"No","No","No"
"cd2709176a",1,1,8,0,"No","No","No"
"cd36f1a15f",1,1,6,0,"No","No","No"
"cd4e444d74",0,1,0,1,"No","No","No"
"cd656b5440",0,1,783,1,"No","No","No"
"cd6d7f2611",1,1,4,0,"No","No","No"
"cd7d8ad0bf",1,1,12,0,"No","No","No"
"cd99472953",0,1,0,1,"No","No","No"
"cd9e8e50fc",1,1,9,0,"No","No","No"
"cda8c4f7bc",1,1,8,0,"No","No","No"
"cdc6779782",1,1,5,0,"No","No","No"
"cde0bf9908",1,1,17,0,"No","No","No"
"cdf4c25b78",1,1,11,0,"No","No","No"
"ce2412e9f7",1,1,16,0,"No","No","No"
"ce29441a6e",0,1,0,1,"No","No","No"
"ce2fd07f17",1,1,10,0,"No","No","No"
"ce376915b6",1,1,8,0,"No","No","No"
"ce4edc0572",1,1,15,0,"No","No","No"
"ce5589d55e",1,1,9,0,"No","No","No"
"ce7670e86b",1,1,8,0,"No","No","No"
"cec01d2921",1,1,8,0,"Yes","Yes","Yes"
"cec111367c",1,1,10,0,"No","No","No"
"cedf8a3bae",1,1,6,0,"No","No","No"
"ceff90ae56",1,1,11,0,"Yes","Yes","Yes"
"cf1a1000f2",1,1,11,0,"No","Yes","Yes"
"cf22e10dcb",1,1,16,0,"No","No","No"
"cf3ac5a511",1,1,6,0,"No","No","No"
"cf43d8affa",0,1,0,1,"No","No","No"
"cf472ccaaa",1,1,11,0,"No","No","No"
"cf47e19348",0,1,0,1,"No","No","No"
"cf4f1399d1",1,1,3,0,"No","No","No"
"cf697f8325",1,1,5,0,"No","No","No"
"cf7af7bffc",1,1,4,0,"No","No","No"
"cf8ad16e9a",0,1,0,1,"No","No","No"
"cf9f7e1504",1,1,7,0,"No","No","No"
"cfa0e8dc5a",1,1,7,0,"No","No","No"
"cfc2e9da0b",1,1,7,0,"No","Yes","Yes"
"cffd6af972",0,1,1,1,"No","No","No"
"d00d1508fc",1,1,4,0,"No","No","No"
"d093d23316",0,1,1,1,"No","No","No"
"d098f074a9",1,1,10,0,"No","Yes","No"
"d0c84ffcfb",1,1,5,0,"No","No","No"
"d0c970ed8c",1,1,7,0,"No","No","No"
"d0cdbdbfa0",1,1,15,0,"Yes","Yes","Yes"
"d0d2cf7bcb",1,1,7,0,"No","No","No"
"d0d371e8f0",1,1,7,0,"No","No","No"
"d0ede405a2",1,1,9,0,"No","No","No"
"d1158e69f6",1,1,7,0,"Yes","Yes","Yes"
"d11bc912ec",1,1,7,0,"No","No","No"
"d128c04d5e",1,1,5,0,"No","No","No"
"d13ccad19a",1,1,9,0,"No","No","No"
"d1487bcfa9",1,1,9,0,"No","Yes","No"
"d17d614a24",1,1,11,0,"No","No","No"
"d18592a452",0,1,5,1,"No","No","No"
"d1d8590d69",1,1,12,0,"No","Yes","Yes"
"d1e4096692",1,1,12,0,"No","No","No"
"d1f1a7bbae",1,1,13,0,"No","No","No"
"d1f210936f",0,1,1,1,"No","No","No"
"d1f90fc4c6",1,1,6,0,"No","No","No"
"d235a63bc2",1,1,9,0,"No","No","No"
"d2525491e3",1,1,8,0,"Yes","Yes","Yes"
"d26116bf98",0,1,0,1,"No","No","No"
"d26788b53d",1,1,5,0,"No","No","No"
"d27e6bc349",1,1,8,0,"No","No","No"
"d296f8f450",1,1,2,0,"No","No","No"
"d29b9aa24d",1,1,16,0,"No","No","No"
"d2c741bc1c",1,1,6,0,"No","No","No"
"d2ea8f107b",0,1,0,1,"No","No","No"
"d3258674a1",0,1,0,1,"No","No","No"
"d35eff0106",1,1,8,0,"No","No","No"
"d374d4d610",1,1,10,0,"No","No","No"
"d37574447d",1,1,7,0,"Yes","No","No"
"d39f71eaca",1,1,8,0,"No","No","No"
"d3ae7187d2",1,1,7,0,"No","No","No"
"d3bb706b46",1,1,6,0,"No","No","No"
"d3cc972e35",1,1,7,0,"No","No","No"
"d3e1f37b60",1,1,8,0,"Yes","Yes","Yes"
"d3e4965c76",1,1,4,0,"No","No","Yes"
"d3ee894307",1,1,160,0,"No","No","No"
"d41ed5ea8f",1,1,8,0,"No","No","No"
"d423b96276",1,1,5,0,"No","No","No"
"d44346357a",1,1,5,0,"No","No","No"
"d4455b7cb3",0,1,1,1,"No","No","No"
"d474c87a1b",1,1,5,0,"No","No","No"
"d4917d8ff0",1,1,9,0,"Yes","No","No"
"d4a8d54a57",1,1,6,0,"Yes","Yes","Yes"
"d4ac863ae7",1,1,6,0,"No","No","No"
"d4b3552a7a",1,1,40,0,"No","No","No"
"d4d1e9274a",1,1,21,0,"No","No","No"
"d4ec8ae275",1,1,6,0,"Yes","Yes","Yes"
"d50a384767",1,1,6,0,"No","No","No"
"d5104c108a",1,1,6,0,"No","No","No"
"d515debecc",0,1,0,1,"No","No","No"
"d537c4debc",1,1,18,0,"No","No","No"
"d53f1b9c68",0,1,0,1,"No","No","No"
"d5722d07fc",1,1,7,0,"No","No","No"
"d574d358ce",1,1,6,0,"No","No","No"
"d588cc06b0",1,1,7,0,"No","No","No"
"d596676fc9",1,1,12,0,"No","No","No"
"d5d3c1f0cd",0,1,1,1,"No","No","No"
"d5dd22dd26",1,1,8,0,"No","No","No"
"d631d2eb9b",1,1,4,0,"No","No","No"
"d637460a5d",1,1,420,0,"No","No","No"
"d647ac3f33",1,1,8,0,"No","No","No"
"d64a1d0515",1,1,13,0,"No","No","No"
"d652f701f9",0,1,0,1,"No","No","No"
"d656ba0cf9",1,1,5,0,"No","No","No"
"d671515745",1,1,8,0,"No","No","No"
"d6819b6fab",1,1,5,0,"No","No","No"
"d6ba71815c",1,1,7,0,"No","No","No"
"d6be792183",1,1,8,0,"No","No","No"
"d6c1728075",1,1,10,0,"No","No","No"
"d6d5ea752a",1,1,5,0,"No","Yes","Yes"
"d6db31320f",1,1,6,0,"No","No","No"
"d6dbbd06e8",1,1,4,0,"No","No","No"
"d6e2d1286b",1,1,7,0,"No","No","No"
"d6e377bc6d",0,1,0,1,"No","No","No"
"d6e85082c6",1,1,8,0,"No","No","No"
"d6f1d11f41",1,1,7,0,"No","No","No"
"d6fdb52276",1,1,5,0,"No","No","No"
"d742e96404",1,1,6,0,"No","No","No"
"d795c8e68d",0,1,0,1,"No","No","No"
"d7bef67df7",0,1,0,1,"No","No","No"
"d7c52b3d90",1,1,4,0,"Yes","Yes","Yes"
"d7e53e71ee",1,1,9,0,"No","No","No"
"d7f3b8cd96",1,1,6,0,"No","No","Yes"
"d7f436cfef",1,1,5,0,"No","No","No"
"d82596a003",1,1,6,0,"Yes","Yes","Yes"
"d84e2af999",1,1,9,0,"No","No","No"
"d85af38a37",1,1,5,0,"No","No","No"
"d89246ac9a",1,1,8,0,"Yes","Yes","Yes"
"d89886effc",1,1,9,0,"No","Yes","Yes"
"d8ab78cd69",0,1,0,1,"No","No","No"
"d8ac8ce5ac",1,1,4,0,"No","No","No"
"d8c66da01c",1,1,4,0,"No","Yes","Yes"
"d8caea91c8",1,1,11,0,"No","No","No"
"d8db8a7fda",0,1,0,1,"No","No","No"
"d8dd3b4cd7",1,1,9,0,"No","No","No"
"d902a2e7d6",1,1,9,0,"No","No","No"
"d905416799",1,1,6,0,"No","No","No"
"d91d4aa5f2",1,1,6,0,"No","No","No"
"d924c88e26",1,1,5,0,"No","No","No"
"d95604c9d7",1,1,10,0,"No","No","No"
"d95e2b696f",1,1,16,0,"No","No","No"
"d963c7d85d",1,1,6,0,"No","No","No"
"d99d7ecc38",0,1,0,1,"No","No","No"
"d9d21ff103",0,1,0,1,"No","No","No"
"d9e15b41ab",1,1,9,0,"Yes","Yes","Yes"
"d9f2f79354",1,1,11,0,"No","Yes","Yes"
"da0d75dc61",1,1,17,0,"No","No","No"
"da17659857",1,1,20,0,"Yes","Yes","Yes"
"da1cd2c3da",1,1,8,0,"Yes","Yes","Yes"
"da28179ad8",1,1,6,0,"No","No","No"
"da486b6993",1,1,4,0,"No","No","No"
"da818431c8",1,1,18,0,"No","No","No"
"da9ef76d7b",1,1,5,0,"No","Yes","No"
"dab82af88e",1,1,8,0,"No","Yes","Yes"
"dac14e8663",0,1,1,1,"No","No","No"
"db19a67d7a",0,1,1,1,"No","No","No"
"db1e61267b",1,1,9,0,"Yes","Yes","Yes"
"db27591029",1,1,5,0,"No","No","No"
"db4e9d4dd7",1,1,16,0,"No","No","No"
"db7810d5ca",1,1,6,0,"No","No","No"
"db81df2829",0,1,1,1,"No","No","No"
"db82d559e0",1,1,26,0,"No","No","No"
"db8d06b9df",1,1,21,0,"No","No","No"
"db9663203f",1,1,11,0,"No","No","No"
"dba243bcae",1,1,17,0,"No","No","No"
"dbb92f4b03",1,1,11,0,"No","No","No"
"dbd04370db",0,1,0,1,"No","No","No"
"dbe5b37577",1,1,2,0,"Yes","Yes","Yes"
"dbeeebbb4d",0,1,1,1,"No","No","No"
"dc032ea2d4",0,1,1,1,"No","No","No"
"dc096b0146",1,1,7,0,"No","Yes","Yes"
"dc0cea576b",1,1,15,0,"No","No","No"
"dc8c2fdc20",1,1,8,0,"No","No","No"
"dc9327d0ff",0,1,0,1,"No","No","No"
"dcd7037171",0,1,0,1,"No","No","No"
"dce3e908f0",1,1,7,0,"Yes","Yes","Yes"
"dd090102cf",1,1,11,0,"No","Yes","No"
"dd0a48d43d",0,1,6,0,"No","No","No"
"dd0d4d3c2c",1,1,9,0,"No","No","No"
"dd110427e3",0,1,0,1,"No","No","No"
"dd44f233be",1,1,8,0,"No","No","No"
"dd457200a3",1,1,6,0,"Yes","Yes","Yes"
"dd5ad6a197",1,1,8,0,"Yes","Yes","Yes"
"dd64aee0cb",1,1,6,0,"No","No","No"
"dd95ff64ae",1,1,5,0,"No","No","No"
"dd970b4073",1,1,5,0,"No","No","No"
"dd9ae83283",1,1,6,0,"No","No","No"
"ddc274c2b2",1,1,6,0,"No","No","No"
"de052ec898",0,1,0,1,"No","No","No"
"de487f7d67",1,1,7,0,"No","No","No"
"de63dee7df",1,1,8,0,"No","No","No"
"de7ed6af2d",1,1,7,0,"No","No","No"
"de9f1cd2a9",1,1,5,0,"No","No","No"
"dea7ddff85",1,1,5,0,"No","No","No"
"deb4ca349f",1,1,12,0,"No","No","No"
"def955006e",1,1,6,0,"No","No","No"
"df09723d3c",1,1,5,0,"Yes","Yes","Yes"
"df0be6f774",1,1,6,0,"No","No","No"
"df337335ed",1,1,5,0,"No","Yes","Yes"
"df417a1660",1,1,6,0,"No","No","No"
"df4bb90972",1,1,5,0,"No","No","No"
"df4cbcc01a",0,1,0,1,"No","No","No"
"df614607cf",0,1,0,1,"No","No","No"
"df7db0d5f1",1,1,12,0,"No","No","No"
"dfa1377659",0,1,1,1,"No","No","No"
"dfaaec1887",0,1,0,1,"No","No","No"
"e005f7cc13",1,1,5,0,"No","No","No"
"e0133cac6f",1,1,10,0,"No","No","No"
"e0224f1aaa",1,1,6,0,"Yes","Yes","Yes"
"e04f00cec5",1,1,5,0,"No","No","No"
"e0973b7a24",1,1,13,0,"No","No","No"
"e0a01619a6",1,1,5,0,"No","No","No"
"e0a3e84893",0,1,0,1,"No","No","No"
"e0d6138a61",1,1,5,0,"No","No","No"
"e0dceadc81",1,1,4,0,"Yes","No","No"
"e0e00efd20",0,1,0,1,"No","No","No"
"e13ed3074a",1,1,5,0,"No","No","No"
"e145195fdf",1,1,7,0,"No","No","No"
"e163473093",0,1,0,1,"No","No","No"
"e19396c59f",1,1,15,0,"No","No","No"
"e1abd4d393",1,1,83,0,"No","No","No"
"e1b8228cee",1,1,7,0,"No","No","No"
"e1ba54fca1",1,1,4,0,"Yes","Yes","No"
"e1bb799ef5",1,1,3,0,"No","No","No"
"e1c146bc19",1,1,7,0,"No","No","No"
"e217512463",1,1,5,0,"No","No","No"
"e2338142f5",1,1,5,0,"No","No","Yes"
"e234cea0cf",1,1,7,0,"No","No","No"
"e248dddfc1",1,1,21,0,"No","No","No"
"e263800839",0,1,0,1,"No","No","No"
"e28af818c6",1,1,14,0,"No","No","No"
"e2de4c893e",1,1,9,0,"No","No","No"
"e3026212cf",1,1,4,0,"No","No","No"
"e314a892c5",1,1,10,0,"No","No","No"
"e31a33ec58",1,1,6,0,"No","No","No"
"e31f470313",1,1,4,0,"No","No","No"
"e323b099c3",1,1,9,0,"No","No","No"
"e33733a328",0,1,0,1,"No","No","No"
"e34bcce8e2",1,1,6,0,"No","No","No"
"e34eddeacd",1,1,9,0,"No","No","No"
"e37bd46518",0,1,0,1,"No","No","No"
"e3963d540e",1,1,7,0,"No","No","No"
"e3ada2cd55",1,1,5,0,"No","No","No"
"e3cf17a4a6",1,1,5,0,"No","No","No"
"e3d2af2fc6",1,1,7,0,"No","Yes","No"
"e3d99e8059",1,1,9,0,"No","No","No"
"e3da8fadc6",1,1,7,0,"No","No","No"
"e401161c24",1,1,8,0,"No","No","No"
"e417baf9dc",0,1,0,1,"No","No","No"
"e41abd6db3",1,1,31,0,"No","No","No"
"e44717f062",1,1,10,0,"No","No","No"
"e46150a6c0",1,1,6,0,"No","No","No"
"e4661ff5da",0,1,1,1,"No","No","No"
"e468b3c705",1,1,34,0,"No","No","No"
"e482399656",1,1,6,0,"No","No","No"
"e498acc7c1",1,1,5,0,"No","Yes","Yes"
"e4adb5df04",1,1,7,0,"No","No","No"
"e4ae3aa862",1,1,7,0,"No","No","No"
"e4c334f727",1,1,6,0,"No","Yes","Yes"
"e4d2094ce1",1,1,6,0,"No","No","No"
"e4e4289062",1,1,9,0,"No","No","No"
"e4f9716a2d",1,1,9,0,"No","No","No"
"e50f8aa970",1,1,5,0,"No","No","No"
